Date,PRME,INDU,CONS,ENRS,HLTH,INFT,UTIL,TELS,FINA,EE,RETA,SP500,LL100
3/22/2018,157.96,621.15,530.01,496.27,942.26,1153.91,252.27,149.46,755.72,1753.44,5295.09,2643.689941,2095.51
3/23/2018,162.69,612.52,523.4,493.31,922.73,1122.4,248.78,147.07,733.14,1694.49,5241.04,2588.26001,2095.29
3/24/2018,,,,,,,,,,,,,2095.55
3/25/2018,,,,,,,,,,,,,2095.82
3/26/2018,165.04,626.62,530.44,502.07,941.74,1167.63,251.37,148.42,756.93,1731.98,5405.67,2658.550049,2095.56
3/27/2018,162.77,618.05,530.87,497.67,930.93,1127.09,255.04,149.19,741.93,1693.29,5301.83,2612.620117,2095.72
3/28/2018,159.45,615.66,538.19,487.78,935.52,1117.33,254.82,151.64,743.39,1669.58,5352.02,2605,2095.35
3/29/2018,161.98,624.95,541.73,498.29,940.73,1141.62,256.14,151.65,752.99,1706.85,5409.19,2640.870117,2095.65
3/30/2018,,,,,,,,,,,,,2095.92
3/31/2018,,,,,,,,,,,,,2096.18
4/1/2018,,,,,,,,,,,,,2096.44
4/2/2018,164.09,612.04,528.46,488.35,921.22,1113.28,254.21,149.46,736.97,1651.73,5266.53,2581.879883,2095.6
4/3/2018,161.98,620.51,535.69,498.79,935.19,1124.52,255.09,150.61,747.18,1671.89,5336.88,2614.449951,2095.56
4/4/2018,161.07,623.15,543.83,498.1,948.25,1139.88,255.63,152.55,755.43,1685.14,5481.07,2644.689941,2095.01
4/5/2018,161.79,629.4,545.55,507.14,947.65,1144.41,257.65,153.63,761.13,1690.17,5524.18,2662.840088,2095.95
4/6/2018,162.73,612.2,540.22,497.8,924.95,1115.44,255.82,151.38,742.57,1648.12,5432.13,2604.469971,2096
4/7/2018,,,,,,,,,,,,,2096.28
4/8/2018,,,,,,,,,,,,,2096.56
4/9/2018,161.74,610.09,539.21,500.13,933.59,1124.12,256.12,149.61,746.38,1653.35,5398.63,2613.159912,2097.1
4/10/2018,163.48,619.44,541,516.73,949.79,1152.03,254.27,153.07,758.02,1721.49,5511.91,2656.870117,2097.71
4/11/2018,167.46,614.77,539.84,522.11,941.6,1146.16,253.88,150.79,748.5,1726.43,5494.52,2642.189941,2097.76
4/12/2018,165.78,623.67,538.81,522.08,947.64,1160.89,250.64,150.75,762.14,1744.48,5504.56,2663.98999,2098.78
4/13/2018,168.66,622.18,541.5,527.75,946.91,1157.09,252.37,150.53,750.39,1738.94,5430.69,2656.300049,2099.82
4/14/2018,,,,,,,,,,,,,2100.1
4/15/2018,,,,,,,,,,,,,2100.38
4/16/2018,168.22,628.39,547.29,533.1,954.53,1165.22,255.85,152.77,753.93,1748.31,5468.69,2677.840088,2101.17
4/17/2018,168.72,633.66,548.54,535.23,962.38,1188.64,258.53,152.92,753.36,1778.34,5506.89,2706.389893,2102.3
4/18/2018,169.87,640.12,543.81,543.5,962.8,1185.86,257.52,152.24,750.59,1783.66,5510.31,2708.639893,2103.11
4/19/2018,170.17,638.26,526.75,544.26,955.01,1172.42,257.31,151.04,762.03,1758.07,5444.96,2693.129883,2103.38
4/20/2018,168.78,635.52,517.88,541.48,949.72,1154.71,255.02,150.05,762.4,1747.29,5368.95,2670.139893,2103.3
4/21/2018,,,,,,,,,,,,,2103.58
4/22/2018,,,,,,,,,,,,,2103.86
4/23/2018,165.76,635.03,517.08,544.78,953.6,1150.12,255.26,151.67,761.57,1732.41,5423.42,2670.290039,2103.92
4/24/2018,167.55,617.14,513.77,538.93,946.08,1127.26,256.91,153.44,756.38,1712.6,5414.74,2634.560059,2104.34
4/25/2018,166.23,618.85,514.48,543.32,950.37,1125.92,256.99,154.68,755.9,1704.81,5443.88,2639.399902,2103.95
4/26/2018,166.77,616.23,517.29,551.49,962.14,1151.48,259.64,149.68,756.19,1709.09,5521.9,2666.939941,2103.49
4/27/2018,167.99,615.51,520.27,544.78,966.38,1147.79,262.13,152.3,757.41,1686.04,5581.35,2669.909912,2104.09
4/28/2018,,,,,,,,,,,,,2104.37
4/29/2018,,,,,,,,,,,,,2104.65
4/30/2018,164.5,607.17,517.25,544.56,951.27,1141.98,261.39,148.24,750.21,1671.93,5516.28,2648.050049,2104.67
5/1/2018,165.04,604.39,512.69,541.54,951.54,1158.7,260.66,147.1,750.86,1696.13,5501.17,2654.800049,2104.39
5/2/2018,165.64,599.01,502.82,543.68,938.13,1158.36,260.31,144.51,741.9,1688.15,5523.67,2635.669922,2104.52
5/3/2018,166.99,600.31,502.63,542.41,929.95,1161.72,260.03,144.24,735.96,1664.43,5464.5,2629.72998,2103.8
5/4/2018,166.99,607.15,509.65,544.84,936.97,1184.62,261.04,145.32,745.46,1701.7,5495.03,2663.419922,2103.24
5/5/2018,,,,,,,,,,,,,2103.52
5/6/2018,,,,,,,,,,,,,2103.8
5/7/2018,166.65,611.36,506.42,545.84,935.96,1193.98,259.64,144.44,750.53,1717.25,5470.56,2672.629883,2103.69
5/8/2018,167.5,615.75,504.11,550.1,928.65,1197.43,253.12,142.56,755.58,1743.64,5469.41,2671.919922,2103.67
5/9/2018,166.92,622.56,504.92,561.29,934.33,1213.88,251.23,140.95,766.89,1769.4,5516.6,2697.790039,2103.61
5/10/2018,168.91,626.41,507.9,565.87,946.27,1229.46,254.59,143.64,773.01,1787.5,5516.56,2723.070068,2104.04
5/11/2018,168.86,627.76,507.34,565.28,960.18,1225.49,255.11,146.65,772.47,1780.03,5557.92,2727.719971,2104.35
5/12/2018,,,,,,,,,,,,,2104.63
5/13/2018,,,,,,,,,,,,,2104.91
5/14/2018,168.15,626.54,507.26,568.85,966.41,1225.28,254,146.12,772,1779.12,5624.32,2730.129883,2105.23
5/15/2018,164.47,624.24,505.07,568.92,953.9,1213.52,251.76,144.94,770.77,1772.55,5642.43,2711.449951,2105.45
5/16/2018,164.45,626.56,508.94,571.02,958.98,1218.08,249.59,145.45,771.54,1789.87,5733.95,2722.459961,2105.43
5/17/2018,164.09,628.47,510.35,578.51,959.17,1212.09,247.35,144.64,770.95,1786.73,5736.46,2720.129883,2105.51
5/18/2018,164.09,631.92,507.12,573.85,961.78,1206.58,247.02,144.75,763.94,1768.25,5686.37,2712.969971,2105.59
5/19/2018,,,,,,,,,,,,,2105.87
5/20/2018,,,,,,,,,,,,,2106.15
5/21/2018,164.4,641.62,509.32,579.4,962.87,1216.7,248.47,146.91,769.67,1778.5,5711.05,2733.01001,2106.17
5/22/2018,163.61,633.61,508.14,571.99,960.21,1213.53,249.44,147.12,774.3,1769.95,5608.27,2724.439941,2105.8
5/23/2018,165.64,632.68,510.59,571.98,963.43,1223.92,251.68,146.49,769.69,1763.91,5655.71,2733.290039,2105.12
5/24/2018,167.75,636.47,509.88,562.44,960.21,1222.43,253.57,147.36,764.22,1755.68,5703.8,2727.76001,2104.9
5/25/2018,165.99,635.28,510.53,547.77,958.6,1222.42,254.63,146.49,761.06,1755.94,5699.03,2721.330078,2105.08
5/26/2018,,,,,,,,,,,,,2105.36
5/27/2018,,,,,,,,,,,,,2105.65
5/28/2018,,,,,,,,,,,,,2105.93
5/29/2018,165.24,624.9,509.62,546.01,948.39,1214.37,254.74,145.66,735.43,1755.48,5690.54,2689.860107,2104.7
5/30/2018,166.86,632.69,516.33,563.01,961.44,1223.17,256.69,146.78,749.84,1764.67,5766,2724.01001,2104.22
5/31/2018,165.98,623.49,508.01,558.35,951.45,1223.45,256.98,144.87,743.45,1752.67,5660.59,2705.27002,2104.81
6/1/2018,165.28,630.67,507.88,561.37,962.68,1247.55,253.02,145.23,751.72,1780,5693.09,2734.620117,2105.09
6/2/2018,,,,,,,,,,,,,2105.38
6/3/2018,,,,,,,,,,,,,2105.66
6/4/2018,164,629.84,512.06,556.21,966.33,1257.42,250.88,145.08,753.86,1797.3,5822.69,2746.870117,2106.47
6/5/2018,165.33,630.93,509.59,554.3,964.88,1262.82,249.25,145.81,750.69,1826.17,5927.19,2748.800049,2107.9
6/6/2018,165.99,636.59,510.31,557.43,976.2,1269.56,243.95,148.01,764.6,1838.37,5962.48,2772.350098,2109.2
6/7/2018,165.29,637.9,513.42,566.26,975.49,1255.77,245.01,149.81,766.39,1835.85,6003.4,2770.370117,2109.77
6/8/2018,165.3,640.62,520.11,565.02,982.32,1256.13,244.98,150.11,768.36,1838.75,6055.79,2779.030029,2109.82
6/9/2018,,,,,,,,,,,,,2110.11
6/10/2018,,,,,,,,,,,,,2110.39
6/11/2018,166.26,641.6,524.12,567.05,983.31,1255.99,244.16,151.11,766.22,1859.43,6117.28,2782,2110.62
6/12/2018,166.71,641.14,525.07,562.79,983.02,1263.31,247.3,150.8,763.67,1864.08,6142.03,2786.850098,2110.75
6/13/2018,166.54,635.9,523.19,560.5,982.76,1260.43,246.63,144.03,761.24,1860.96,6068.86,2775.629883,2110.7
6/14/2018,168.1,633.36,523.2,559.3,987.36,1268.1,249.52,145.44,754.22,1867.77,6016.16,2782.48999,2110.42
6/15/2018,164.55,631.75,530.12,547.51,989.86,1262.42,251.23,147.15,754,1857.43,6041.09,2779.659912,2110.19
6/16/2018,,,,,,,,,,,,,2110.47
6/17/2018,,,,,,,,,,,,,2110.76
6/18/2018,164.59,629.34,522.29,553.66,980.1,1265.73,252.11,144.25,753.45,1859.24,6113.74,2773.75,2109.83
6/19/2018,163.54,615.87,525,552.17,982.47,1256.65,254.78,146.3,750.95,1844.05,6138.32,2762.590088,2108.67
6/20/2018,162.37,615.98,525.57,554.52,984.48,1260.84,254.78,144.88,748.62,1851.33,6200.07,2767.320068,2108.89
6/21/2018,161.39,608.67,525.95,543.84,979.24,1250.71,255.63,144.62,747.29,1831.68,6207.67,2749.76001,2108.7
6/22/2018,163.85,610.32,530.4,555.82,983.37,1245.94,257.51,146.39,743.36,1822.86,6178.99,2754.879883,2109.23
6/23/2018,,,,,,,,,,,,,2109.52
6/24/2018,,,,,,,,,,,,,2109.8
6/25/2018,161.63,602.73,532.75,543.6,974.48,1217.55,261.76,146.28,735.68,1772.67,6087.15,2717.070068,2109.15
6/26/2018,161.72,604.7,530.37,551.2,971.72,1223.34,261.73,145.66,732.96,1790.21,6109.71,2723.060059,2108.21
6/27/2018,160.59,599.95,528.97,558.58,962.74,1205.57,263.26,145.71,723.69,1761.25,6020.88,2699.629883,2107.48
6/28/2018,160.81,600.89,529.85,557.93,964.33,1218.54,263.22,149.05,730.08,1767.73,6024.66,2716.310059,2105.09
